Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost
1008,Los Angeles,2023-11-09 00:00:00,2023-11-20,11,Lori Sharp,44,Female,Turkish,Airbnb,515.41,Boat,201.3
1009,Amsterdam,2024-09-22 00:00:00,2024-10-18,26,Todd Monroe,70,Female,Emirati,Airbnb,929.73,Plane,495.22
1010,Paris,2023-01-18 00:00:00,,20,Amanda Bowers,33,Male,French,Hostel,,Plane,1241.27
1011,Singapore,2023-07-25 00:00:00,2023-08-17,23,Sharon Bennett,41,Male,French,Hotel,591.48,Bus,208.9
1012,Dubai,2024-10-23 00:00:00,,14,Susan Vargas,56,Male,American,Airbnb,150.24,Bus,431.51
1013,Athens,2024-01-08 00:00:00,2024-01-14,6,Travis Khan,59,Female,Irish,Hostel,600.63,Train,1204.55
1014,Istanbul,2024-11-01 00:00:00,2024-11-14,13,Carol Khan,46,Female,Singaporean,Hotel,307.03,Car rental,600.49
1015,Cape Town,2023-10-25 00:00:00,2023-11-13,19,Melissa Holden,61,Male,South Korean,Resort,854.49,Bus,345.73
1016,Rome,2024-10-22 00:00:00,2024-11-12,21,Megan Pham,47,Female,German,Resort,761.29,Bus,797.69
1017,Lisbon,2023-01-12 00:00:00,2023-02-11,30,Tony Valdez,42,Female,Spanish,Airbnb,,Train,1096.04
1019,London,2024-07-08 00:00:00,2024-07-16,8,Jennifer Perry,26,Female,Dutch,Villa,913.88,Bus,345.33
1020,Amsterdam,2024-08-01 00:00:00,2024-08-07,6,Steven Trujillo,23,Male,Irish,Resort,807.66,Boat,264.08
1021,Miami,2023-09-03 00:00:00,2023-09-09,6,Mark Shea,38,Female,American,Airbnb,74.78,Bus,1198.41
1022,Tokyo,2023-05-11 00:00:00,2023-05-25,14,Michelle Miller,28,Male,South Korean,Hotel,307.68,Plane,1222.09
1023,Toronto,2023-09-22 00:00:00,2023-10-15,23,Holly Hartman,21,Male,German,Hotel,433.66,Boat,
1024,Paris,2023-05-01 00:00:00,2023-05-23,22,Rebecca Bryant,64,Female,Dutch,Hotel,981.2,Train,97.39
1025,Toronto,2024-05-09 00:00:00,2024-05-17,8,Katherine Hogan,61,Male,Australian,Airbnb,823.93,Plane,1206.86
1026,Berlin,2024-01-28 00:00:00,2024-02-26,29,Alyssa May,42,Female,Turkish,Hostel,702.35,Boat,128.02
1027,Dubai,2023-09-21 00:00:00,2023-10-14,23,Elizabeth Collins,49,Female,American,Airbnb,187.4,Train,519.52
1028,Paris,2023-09-07 00:00:00,,6,Patrick Long,18,Female,Thai,Hotel,773.3,Boat,67.87
1029,Amsterdam,2024-09-10 00:00:00,2024-09-28,18,Jennifer Mcknight,30,Female,Argentinian,Hotel,211.32,Boat,1056.76
1030,Berlin,2024-08-27 00:00:00,2024-09-22,26,Patrick Jones,31,Female,French,Resort,,Train,555.97
1031,Lisbon,2023-06-18 00:00:00,,23,Sandra Estes,80,Male,German,Hotel,307.41,Car rental,650.59
1032,Athens,2023-07-09 00:00:00,2023-08-06,28,Melissa Moody,32,Male,American,Hostel,963.53,Train,486.85
1033,Prague,2024-08-06 00:00:00,2024-08-31,25,Justin Oliver,66,Female,Japanese,Airbnb,628.93,Bus,1360.51
1034,Bangkok,2024-08-02 00:00:00,2024-08-28,26,Michael Osborne,59,Female,Canadian,Airbnb,356.85,Bus,458.71
1035,Dubai,2024-07-01 00:00:00,2024-07-26,25,Jason Stephenson,31,Female,German,Airbnb,562.55,Bus,256.63
1036,Paris,2024-12-17 00:00:00,2025-01-02,16,William Nunez,50,Male,Emirati,Airbnb,470.57,Train,556.0
1037,Rome,2023-05-22 00:00:00,2023-06-04,13,Alexander Deleon,26,Female,German,Airbnb,130.43,Train,1473.52
1038,Dubai,2023-06-07 00:00:00,2023-06-17,10,Jasmine King,64,Female,Irish,Hotel,264.8,Bus,177.45
1039,Dubai,2024-10-20 00:00:00,,17,Jeremy Allen,52,Male,Brazilian,Hotel,408.96,Plane,331.97
1040,Istanbul,2024-07-15 00:00:00,2024-07-22,7,Juan Lee,44,Female,Irish,Resort,332.91,Bus,
1041,London,2024-08-27 00:00:00,2024-09-10,14,Martin Welch,44,Male,Spanish,Hotel,730.88,Train,113.31
1042,Tokyo,2024-06-15 00:00:00,2024-07-06,21,Gary Mayo,53,Female,Singaporean,Resort,959.13,Bus,1480.6
1043,Rome,2023-01-05 00:00:00,2023-01-08,3,Patty Jordan,56,Female,Argentinian,Hostel,621.82,Boat,726.99
1044,Hanoi,2024-10-11 00:00:00,2024-11-01,21,Tammie Cowan,24,Male,Mexican,Resort,360.21,Train,192.5
1045,Buenos Aires,2024-09-07 00:00:00,2024-09-10,3,Heather Fleming,25,Female,Emirati,Hostel,962.46,Bus,276.33
1046,Moscow,10-07-2024,2024-08-05,26,Mary Robinson,30,Male,British,Airbnb,163.9,Bus,"1,318.5 USD"
1047,Rome,2024-06-18 00:00:00,2024-07-04,16,Benjamin Alvarado,19,Female,Dutch,Resort,982.68,Train,133.36
1048,Istanbul,2024-11-24 00:00:00,2024-12-08,14,Kristin Parker,78,Female,Turkish,Airbnb,601.88,Bus,56.98
1049,Bangkok,2023-01-10 00:00:00,2023-02-07,28,Michele Lee,77,Male,Greek,Hotel,$815.34,Car rental,765.46
1050,Amsterdam,2023-06-08 00:00:00,2023-06-23,15,Mary Chapman,80,Male,Emirati,Hostel,636.36,Plane,880.57
1052,Dubai,2024-06-06 00:00:00,2024-06-14,8,Elizabeth Warren,47,Female,British,Villa,992.98,Bus,993.24
1053,Hanoi,2023-05-16 00:00:00,2023-05-28,12,Heather Gates,66,Male,Portuguese,Airbnb,926.76,Plane,1487.96
1054,Dublin,2024-12-02 00:00:00,2024-12-08,6,Thomas Taylor,63,Female,German,Airbnb,340.83,Car rental,1430.42
1055,Singapore,2024-06-03 00:00:00,2024-06-13,10,Meghan Gibbs,76,Male,French,Hostel,926.41,Train,588.26
1056,Rome,2023-01-27 00:00:00,2023-02-13,17,Alyssa Miller,69,Male,British,Hotel,349.14,Train,947.13
1057,Bangkok,10-11-2023,,22,Megan Smith,45,Male,German,Hostel,814.13,Boat,692.97
1059,Dubai,2023-05-22 00:00:00,2023-06-04,13,Justin Dickerson,33,Male,French,Airbnb,236.51,Boat,166.56
1060,Miami,2023-03-04 00:00:00,2023-03-25,21,Wendy Flores,50,Female,Norwegian,Hotel,935.11,Car rental,650.95
1061,Istanbul,2024-09-09 00:00:00,2024-10-03,24,Ian Owens,26,Female,Spanish,Airbnb,620.98,Car rental,927.24 USD
1062,Singapore,2023-12-08 00:00:00,2023-12-17,9,Stephanie Dickson,46,Male,Greek,Resort,$782.74,Bus,1125.02
1063,Prague,22-07-2024,2024-08-06,15,Vickie Vance,29,Female,British,Hotel,941.12,Train,848.4
1064,Istanbul,2024-06-07 00:00:00,2024-06-30,23,Benjamin Harmon,46,Male,British,Hotel,734.7,Bus,1404.84
1065,Sydney,2023-01-04 00:00:00,2023-01-25,21,Chad Reid,61,Female,American,Hotel,839.36,Train,662.66
1066,Tokyo,2024-06-19 00:00:00,2024-07-07,18,Hannah Simmons,46,Male,South Korean,Resort,308.14,Bus,559.32
1067,Tokyo,2023-12-01 00:00:00,2023-12-21,20,Tyrone Jackson,78,Male,Thai,Hotel,,Plane,219.1
1068,Hanoi,2024-07-20 00:00:00,2024-08-06,17,Ashley Price,25,Male,Japanese,Hotel,403.25,Train,124.29
1069,Dubai,2024-01-05 00:00:00,2024-01-20,15,Debra Powell,77,Female,Singaporean,Hotel,873.91,Boat,1118.99
1070,Berlin,2024-11-15 00:00:00,2024-12-10,25,Kathleen Mcmillan,66,Female,Portuguese,Resort,987.58,Car rental,442.11
1071,Lisbon,2024-02-10 00:00:00,2024-02-21,11,Eddie Chung,66,Male,Emirati,Hotel,366.03,Train,1456.45
1072,Singapore,2023-06-06 00:00:00,2023-07-06,30,Patricia Thomas,52,Female,Singaporean,Hotel,607.12,Boat,1219.54
1073,Amsterdam,2023-09-18 00:00:00,2023-09-28,10,James Turner,21,Male,American,Hostel,153.99,Bus,1331.56
1074,Berlin,2023-11-12 00:00:00,2023-12-06,24,Manuel Porter,75,Male,Swiss,Hotel,243.6,Bus,512.08
1075,Bangkok,2023-11-04 00:00:00,2023-11-15,11,Kendra Nguyen,57,Male,German,Airbnb,918.26,Train,577.79
1076,Sydney,2023-05-04 00:00:00,2023-05-10,6,Dennis Fernandez,73,Female,American,Hotel,398.32,Car rental,688.39
1077,Dublin,2024-04-23 00:00:00,2024-05-06,13,Christina Crawford,62,Male,Dutch,Airbnb,482.33,Plane,1239.38
1079,Los Angeles,2023-11-25 00:00:00,2023-12-20,25,Michael Webb,51,Male,Spanish,Airbnb,713.79,Plane,253.83
1080,London,2023-11-06 00:00:00,2023-12-03,27,Heather Lang,45,Male,Vietnamese,Airbnb,692.32,Train,662.49
1081,Istanbul,2024-03-17 00:00:00,2024-04-04,18,Cheryl Crawford,26,Female,Vietnamese,Airbnb,684.51,Train,46.69
1082,Tokyo,2024-10-04 00:00:00,2024-10-18,14,Joanna Morales,30,Male,Canadian,Hotel,711.1,Bus,1045.06
1083,Barcelona,2024-07-09 00:00:00,2024-08-03,25,Ashley Hancock,48,Male,Singaporean,Airbnb,434.76,Train,533.24
1084,Hanoi,2023-07-12 00:00:00,2023-08-08,27,Kristen Peterson,51,Female,Turkish,Resort,846.01,Boat,486.24
1085,Toronto,2024-02-13 00:00:00,2024-03-03,19,Haley Kane,74,Female,Irish,Hotel,88.71,Boat,"1,151.7 USD"
1086,Berlin,2023-11-04 00:00:00,2023-11-20,16,Emily Gonzalez,29,Female,German,Hotel,909.69,Bus,884.0
1087,Lisbon,2023-06-16 00:00:00,2023-07-03,17,Melanie Stevens,79,Female,Turkish,Hotel,468.28,Car rental,889.95
1088,Barcelona,2024-08-27 00:00:00,2024-09-19,23,Alyssa Martinez,53,Female,Argentinian,Airbnb,360.42,Car rental,1479.45
1089,Bangkok,2023-10-27 00:00:00,2023-11-20,24,Jamie Anderson,61,Male,Italian,Hotel,883.81,Train,756.3
1090,Bangkok,2023-05-26 00:00:00,2023-06-09,14,April Brown,34,Male,South African,Resort,773.51,Car rental,1099.07
1091,Prague,2023-09-07 00:00:00,2023-09-14,7,Adam Lee,20,Female,American,Airbnb,781.32,Boat,951.69
1092,Berlin,2024-08-18 00:00:00,,24,Scott Garcia,23,Female,Thai,Airbnb,854.22,Car rental,71.32
1093,Lisbon,2023-05-18 00:00:00,2023-06-15,28,Toni Mann,41,Male,Spanish,Airbnb,872.31,Train,243.07
1094,Miami,2024-06-11 00:00:00,2024-06-30,19,Rebecca Torres,77,Male,South Korean,Resort,770.86,Car rental,1421.31
1095,Oslo,2023-07-24 00:00:00,2023-08-01,8,Linda Robinson,42,Female,Russian,Villa,462.56,Car rental,331.06
1096,Rome,27-05-2023,2023-06-19,23,Sarah Johnson,72,Female,French,Airbnb,409.14,Bus,880.53
1097,Los Angeles,2023-03-13 00:00:00,2023-03-14,1,Lauren Vazquez,62,Male,Portuguese,Hostel,529.33,Plane,729.53
1098,Dublin,2023-12-06 00:00:00,2023-12-28,22,Tyler Dominguez,65,Female,Portuguese,Resort,681.82,Plane,999.0
1099,Prague,2024-07-25 00:00:00,2024-08-01,7,Gabriel Stewart,63,Female,American,Hotel,400.2,Boat,311.52
1100,Lisbon,12-05-2024,2024-06-06,25,Vincent Newton,20,Male,Egyptian,Hotel,882.47,Car rental,739.73
1101,Prague,2024-06-27 00:00:00,2024-07-25,28,Michael Wilson,52,Male,Japanese,Airbnb,$369.27,Train,179.92
1102,Tokyo,2024-10-16 00:00:00,2024-10-31,15,Ashley Miller,43,Female,Brazilian,Hostel,912.86,Plane,33.32
1103,Oslo,2024-09-12 00:00:00,2024-10-05,23,Pamela Clark,18,Male,Brazilian,Resort,519.22,Plane,1235.65
1104,Lisbon,2023-01-12 00:00:00,2023-01-13,1,Emily Sanchez,53,Female,Irish,Airbnb,568.27,Boat,89.1
1105,Lisbon,2023-05-20 00:00:00,,9,Christopher Hampton,73,Female,Irish,Resort,552.63,Train,1455.04
1106,Oslo,2023-06-11 00:00:00,2023-06-21,10,Nancy Terry,72,Female,German,Hotel,917.88,Train,818.33
1107,Tokyo,2024-02-10 00:00:00,2024-03-07,26,Jordan Wang,29,Male,Greek,Airbnb,207.86,Train,173.22
1108,Miami,2024-10-18 00:00:00,2024-11-04,17,Brian Faulkner,23,Male,German,Hostel,244.72,Car rental,704.5
1109,Barcelona,2024-11-14 00:00:00,2024-11-28,14,Paul Barker,59,Female,Norwegian,Airbnb,383.05,Train,1340.96
1110,Athens,2023-10-12 00:00:00,2023-11-07,26,Jeffrey Brown,36,Female,Australian,Airbnb,468.54,Bus,1081.5
1111,Prague,2023-08-04 00:00:00,2023-08-30,26,Vickie Roberts,72,Male,Turkish,Hotel,785.3,Bus,257.36
1112,Toronto,2023-08-28 00:00:00,2023-09-05,8,Brandi Stout,66,Female,British,Airbnb,310.08,Plane,394.24
1113,New York,2023-10-26 00:00:00,2023-11-02,7,Angel Ramos,66,Female,Canadian,Resort,679.19,Train,631.22
1115,Barcelona,2024-06-18 00:00:00,,13,Kimberly Smith,45,Male,Turkish,Hotel,152.94,Car rental,1113.94
1116,Los Angeles,2024-03-24 00:00:00,2024-04-11,18,Whitney Grimes,41,Female,South Korean,Resort,734.52,Boat,100.91
1117,Prague,2023-05-06 00:00:00,2023-05-07,1,Kevin Chandler,76,Female,German,Hotel,353.44,Bus,978.9
1118,Athens,2023-02-13 00:00:00,2023-03-07,22,Lisa Kirby,56,Female,Italian,Airbnb,187.29,Car rental,351.02
1119,Miami,2024-04-19 00:00:00,2024-05-06,17,Christopher Armstrong,58,Male,Turkish,Hostel,259.35,Bus,824.7
1120,Tokyo,2023-10-27 00:00:00,2023-11-11,15,George Yang,41,Male,Singaporean,Airbnb,$266.37,Boat,867.72
1121,Dubai,2023-04-20 00:00:00,2023-05-05,15,Ashley Johnson,59,Male,French,Airbnb,388.94,Plane,1463.24
1122,Amsterdam,2024-08-11 00:00:00,2024-08-26,15,Jennifer Simmons,72,Male,Emirati,Resort,100.73,Bus,175.34
1123,Miami,2024-08-25 00:00:00,2024-09-20,26,Wesley Campbell,44,Male,British,Hotel,72.92,Plane,735.42
1124,New York,2023-07-11 00:00:00,2023-07-26,15,Ana May,40,Female,South African,Hotel,188.5,Train,1047.33
1125,Berlin,2024-07-26 00:00:00,2024-08-16,21,Renee Baxter,37,Female,Russian,Hotel,971.07,Car rental,
1126,Bangkok,2024-07-07 00:00:00,2024-07-24,17,Joshua Bennett,24,Female,Vietnamese,Hostel,450.16,Plane,1499.57
1127,Dubai,2023-08-13 00:00:00,2023-08-21,8,Juan Frazier,63,Female,French,Airbnb,669.52,Plane,1026.81
1128,Jakarta,2024-06-22 00:00:00,2024-07-01,9,Melinda Morales,52,Male,Australian,Hotel,920.03,Car rental,633.62
1129,Barcelona,2023-07-16 00:00:00,2023-08-04,19,Charles Trujillo,57,Male,German,Hotel,844.56,Car rental,1231.04
1130,Dublin,2024-11-16 00:00:00,2024-12-02,16,Tara Simmons,46,Female,Turkish,Airbnb,739.08,Car rental,736.41
1131,Prague,2023-06-23 00:00:00,2023-07-08,15,Carolyn Hawkins,37,Male,Turkish,Airbnb,262.08,Train,478.48
1132,Buenos Aires,2024-12-26 00:00:00,2025-01-21,26,Zachary Ortiz,51,Male,South Korean,Hotel,339.33,Bus,714.94
1133,New York,2024-07-16 00:00:00,2024-08-05,20,Stephen Fisher,30,Female,Japanese,Airbnb,639.68,Bus,272.88
1134,Los Angeles,2023-12-13 00:00:00,2023-12-23,10,Brandon Hughes,64,Female,Irish,Hotel,479.78,Car rental,884.78
1135,Amsterdam,2024-08-03 00:00:00,2024-08-10,7,Stephen Duncan,20,Male,Greek,Hotel,657.46,Bus,1478.66
1136,Los Angeles,2023-01-07 00:00:00,2023-01-22,15,Christina Smith,32,Male,German,Resort,848.79,Plane,506.23
1137,Dubai,2024-06-07 00:00:00,2024-06-21,14,Tyler Ward,56,Male,German,Villa,164.05,Bus,660.46
1138,Prague,2024-07-25 00:00:00,2024-08-11,17,Jeffrey Wood,36,Male,Brazilian,Hostel,378.14,Train,1401.57
1139,Prague,2023-08-03 00:00:00,2023-08-20,17,Dr. John Hull II,55,Female,South Korean,Airbnb,84.65,Bus,857.77
1140,Lisbon,2023-12-28 00:00:00,,13,Jordan Morales,33,Female,Brazilian,Hotel,650.0,Boat,1304.29
1142,Paris,2024-02-28 00:00:00,2024-02-29,1,James Lee,58,Male,American,Resort,914.5,Car rental,150.26
1143,London,03-08-2024,2024-09-01,29,John Morris,36,Female,South Korean,Resort,796.17,Car rental,30.2
1144,Barcelona,2023-11-01 00:00:00,2023-11-13,12,Lisa Johnson,19,Male,Australian,Hotel,441.44,Train,219.18
1145,Cairo,2024-10-12 00:00:00,2024-11-05,24,Craig Delgado,63,Male,Dutch,Hotel,504.1,Train,173.02
1146,Rome,09-11-2024,2024-11-20,11,Wendy Collins,71,Female,Turkish,Hostel,618.0,Plane,1107.89
1147,Dubai,2023-10-28 00:00:00,2023-11-12,15,Destiny Wright,72,Female,Japanese,Hotel,895.21,Train,1088.97
1148,Tokyo,2024-05-10 00:00:00,2024-05-29,19,Christine Gonzalez,45,Male,Emirati,Resort,328.15,Train,
1149,Los Angeles,2024-12-25 00:00:00,2025-01-20,26,Debra Nguyen,69,Male,Turkish,Airbnb,220.69,Bus,864.77
1150,Barcelona,2024-04-14 00:00:00,2024-04-27,13,Scott Brown,33,Female,Turkish,Airbnb,135.03,Train,373.59 USD
1151,Barcelona,2023-05-03 00:00:00,2023-05-19,16,Robyn Murphy,45,Female,Brazilian,Hostel,$560.98,Bus,1051.64
1152,Bangkok,2023-08-05 00:00:00,2023-08-21,16,Hailey Thomas,35,Male,French,Airbnb,106.79,Boat,576.78
1153,London,2024-05-26 00:00:00,2024-06-19,24,James Snyder,73,Female,Spanish,Airbnb,593.94,Car rental,412.34
1154,Miami,2023-11-15 00:00:00,2023-12-06,21,Christopher Adams,42,Male,Irish,Resort,321.81,Car rental,363.44
1155,Berlin,2023-09-28 00:00:00,2023-10-13,15,Darryl Ryan,74,Female,Japanese,Airbnb,233.17,Train,853.45
1156,Prague,2023-08-26 00:00:00,,19,Mr. Craig Davidson,26,Male,Irish,Hotel,489.14,Plane,490.93
1158,Toronto,2024-09-14 00:00:00,2024-09-19,5,Andrew Koch,59,Male,German,Airbnb,327.6,Bus,1169.07
1159,New York,2023-05-02 00:00:00,2023-05-06,4,Taylor Pearson,76,Female,Mexican,Hostel,422.14,Plane,278.14
1161,Miami,2023-07-06 00:00:00,2023-07-17,11,Mckenzie Hayes,42,Male,British,Airbnb,791.21,Plane,876.57
1162,Seoul,2024-12-25 00:00:00,,3,Alan Robinson,77,Male,South Korean,Airbnb,777.36,Boat,715.25
1163,Toronto,2023-01-22 00:00:00,2023-02-05,14,Karen Dyer,70,Female,Spanish,Airbnb,$496.59,Bus,1486.99
1165,Bangkok,2023-07-13 00:00:00,2023-08-03,21,Cheryl Conley,72,Male,German,Airbnb,344.92,Boat,1268.11
1166,Barcelona,2024-08-09 00:00:00,2024-08-31,22,Heather Ward,77,Male,Norwegian,Airbnb,621.41,Plane,1144.16
1167,Tokyo,2024-08-20 00:00:00,2024-09-12,23,Jennifer Santiago,49,Male,French,Hotel,279.93,Car rental,1398.73
1168,Dublin,2023-08-17 00:00:00,2023-09-07,21,Erika Rice,64,Male,Spanish,Resort,,Bus,569.55
1169,Dubai,2023-09-02 00:00:00,2023-09-04,2,Olivia Reyes,23,Male,Japanese,Airbnb,641.36,Bus,673.25
1170,Rome,2024-07-02 00:00:00,2024-07-20,18,David Barnes,80,Male,Thai,Hostel,508.29,Car rental,
1171,Zurich,2023-07-04 00:00:00,2023-07-18,14,Matthew Edwards,24,Male,Thai,Airbnb,497.85,Car rental,891.92
1172,Paris,23-08-2023,2023-09-06,14,Kathryn Watson,78,Female,Japanese,Hostel,913.88,Bus,587.63
1173,Dublin,2023-06-27 00:00:00,,13,Melissa Mccullough,23,Female,Singaporean,Hostel,277.4,Plane,952.0
1174,London,2023-08-26 00:00:00,2023-09-09,14,Eric Lara,54,Male,American,Airbnb,397.04,Car rental,554.51
1175,Berlin,2023-02-22 00:00:00,2023-03-01,7,Patricia Henderson,40,Female,Spanish,Resort,640.83,Bus,933.52
1176,Istanbul,2023-04-15 00:00:00,2023-04-28,13,Jared Maldonado,47,Male,Peruvian,Resort,207.14,Train,469.24
1177,Seoul,2024-06-03 00:00:00,2024-06-21,18,Ms. Cynthia James,30,Female,Australian,Hostel,739.17,Boat,1096.64
1178,Bangkok,2023-06-10 00:00:00,2023-06-28,18,Brandi Williams,59,Female,Dutch,Hostel,807.93,Car rental,234.27
1179,Prague,2023-08-18 00:00:00,2023-09-06,19,David Smith,22,Female,French,Hotel,826.79,Bus,99.14
1180,Rome,2023-04-24 00:00:00,2023-05-18,24,Vincent Black,43,Male,Australian,Airbnb,$628.89,Plane,"1,064.44 USD"
1181,Los Angeles,2023-09-22 00:00:00,2023-10-11,19,Leah Mills,29,Female,American,Hotel,949.28,Car rental,173.51
1182,Moscow,2024-06-13 00:00:00,2024-06-30,17,Richard Clark,43,Male,Emirati,Hotel,,Plane,447.23
1183,Barcelona,2024-04-26 00:00:00,2024-05-25,29,Emma Taylor,33,Male,Mexican,Airbnb,225.9,Train,269.69
1184,Oslo,2024-06-27 00:00:00,2024-06-28,1,Betty Jackson,64,Male,Irish,Resort,499.55,Train,1128.9
1185,Rome,2023-07-10 00:00:00,2023-07-21,11,Deanna Robertson,28,Female,Portuguese,Resort,173.72,Car rental,933.05
1186,New York,2023-08-26 00:00:00,2023-09-10,15,Shawn Guerra DDS,22,Female,Peruvian,Hostel,644.94,Bus,537.92
1187,Seoul,2024-08-15 00:00:00,2024-09-09,25,Teresa Juarez MD,28,Male,Spanish,Hotel,603.93,Boat,1222.01
1188,Dublin,2023-05-08 00:00:00,,6,Debra Malone,45,Male,Portuguese,Hotel,779.36,Boat,243.25
1189,Lima,2024-11-01 00:00:00,,18,Nathaniel Lee,39,Female,German,Airbnb,782.18,Car rental,270.31
1190,Seoul,2023-07-14 00:00:00,2023-08-09,26,Nicole Griffin,46,Female,Canadian,Hotel,312.34,Car rental,615.97
1191,Lisbon,2023-07-26 00:00:00,2023-08-23,28,Cheryl Gallegos,32,Female,Thai,Hotel,735.29,Boat,169.01
1192,Moscow,2023-04-04 00:00:00,2023-04-11,7,Tanner Ortiz,38,Female,American,Hotel,819.41,Car rental,1310.25
1193,Cape Town,2024-06-27 00:00:00,2024-07-20,23,Angelica Smith,34,Female,Japanese,Resort,414.42,Bus,1019.11
1194,Barcelona,2023-08-01 00:00:00,2023-08-12,11,Sherri Kennedy,79,Female,Singaporean,Airbnb,,Bus,966.0
1195,Los Angeles,2024-02-25 00:00:00,2024-03-05,9,Jennifer Obrien,53,Male,Brazilian,Hostel,225.91,Car rental,1301.74
1196,Rome,06-06-2024,2024-06-11,5,Dr. Gina Bailey,18,Male,Irish,Airbnb,198.42,Train,1210.55
1197,Oslo,2023-08-25 00:00:00,2023-09-17,23,Diane Black,22,Female,German,Airbnb,113.52,Plane,1426.32
1198,Sydney,2024-07-16 00:00:00,2024-07-24,8,Jesse Rodriguez,60,Female,Swiss,Hotel,537.78,Boat,907.91
1199,Athens,2023-08-20 00:00:00,,2,Andrew Olson,55,Male,Canadian,Hotel,631.4,Plane,131.38
1200,Los Angeles,2023-12-03 00:00:00,2023-12-21,18,Gordon Davis,59,Male,South African,Villa,$838.8,Car rental,1230.31
1202,Bangkok,2024-06-06 00:00:00,2024-06-19,13,Wayne Jordan,55,Male,South Korean,Villa,888.88,Boat,833.92
1203,Lima,2023-12-17 00:00:00,2024-01-05,19,William Lopez,23,Female,Egyptian,Airbnb,213.72,Bus,1087.17
1204,Barcelona,2023-11-22 00:00:00,2023-12-08,16,Brittany Morales,41,Female,Australian,Resort,128.2,Train,1012.17
1205,Toronto,2024-12-27 00:00:00,2025-01-11,15,Jacqueline Stanton,68,Male,Australian,Hostel,647.3,Boat,1051.77
1206,Paris,2023-01-17 00:00:00,2023-02-10,24,Lauren Dunn,19,Female,Emirati,Hotel,922.16,Boat,1313.81
1207,Istanbul,2024-07-24 00:00:00,2024-08-07,14,Tracey Clayton,50,Male,Dutch,Hotel,631.16,Boat,1205.44
1208,London,2024-06-27 00:00:00,2024-07-19,22,Deborah Berg,38,Female,Turkish,Hotel,463.7,Bus,307.34
1209,Seoul,20-07-2023,2023-07-23,3,Kimberly Gregory,44,Male,German,Resort,$925.61,Plane,1161.56
1210,Hanoi,2024-06-22 00:00:00,2024-07-06,14,Krystal Robinson,38,Male,French,Resort,65.15,Bus,1282.0
1211,Bangkok,2023-08-13 00:00:00,2023-09-07,25,Heather Schmidt,43,Male,Norwegian,Airbnb,$780.09,Boat,367.58
1212,Dublin,2023-01-02 00:00:00,2023-01-18,16,Derek Anderson,18,Male,Brazilian,Airbnb,382.84,Bus,698.5
1213,Prague,2024-09-22 00:00:00,2024-10-12,20,Jason Hernandez,28,Male,Thai,Hotel,410.51,Car rental,736.81
1214,Seoul,2024-10-20 00:00:00,2024-11-02,13,Melissa Gonzalez,61,Male,Italian,Hostel,960.06,Car rental,484.17
1215,Singapore,2024-07-18 00:00:00,2024-07-29,11,Scott Manning,48,Female,French,Hotel,91.19,Bus,1385.01
1216,Prague,2023-08-18 00:00:00,2023-09-04,17,Jay Reed,46,Male,American,Hotel,201.88,Plane,
1217,Istanbul,2023-08-15 00:00:00,2023-08-25,10,Jessica Cannon,76,Female,Irish,Resort,391.11,Train,755.8
1219,Amsterdam,2023-07-27 00:00:00,2023-08-16,20,Ryan Graham,72,Female,Australian,Resort,734.86,Train,140.15
1220,Seoul,2024-07-02 00:00:00,2024-07-22,20,Michelle Proctor DVM,62,Female,Peruvian,Airbnb,$351.71,Plane,37.12
1221,Dubai,2023-06-05 00:00:00,2023-06-30,25,John Miller,65,Female,Singaporean,Hotel,177.08,Car rental,1402.26
1222,Prague,2023-06-25 00:00:00,2023-07-14,19,Kari Patel,18,Female,Irish,Resort,156.75,Plane,1077.35
1223,Dubai,2024-06-03 00:00:00,2024-06-18,15,Tiffany Smith,30,Male,Spanish,Airbnb,$606.01,Boat,571.66
1224,Paris,2024-05-25 00:00:00,2024-05-31,6,Angel Ferguson,58,Female,Turkish,Hotel,164.18,Bus,888.51
1225,Oslo,2023-09-04 00:00:00,2023-09-27,23,Brian Hughes,66,Male,Portuguese,Resort,675.11,Plane,192.91
1226,Dubai,2024-06-11 00:00:00,2024-06-18,7,Joseph Bryant,40,Male,Indonesian,Hotel,718.6,Plane,726.92
1228,Jakarta,2023-08-19 00:00:00,2023-09-06,18,Jennifer Gibbs,55,Male,Irish,Hotel,422.65,Bus,275.92
1229,Dubai,2023-10-13 00:00:00,,16,Ralph Lane,46,Male,Portuguese,Airbnb,568.01,Plane,1394.23
1230,Rome,2023-11-02 00:00:00,2023-11-25,23,Donna Obrien,60,Male,Portuguese,Hotel,230.23,Train,1327.7
1231,Barcelona,2024-06-23 00:00:00,2024-07-14,21,Gary Perez,63,Male,Norwegian,Airbnb,352.85,Train,758.77
1232,Istanbul,2023-07-04 00:00:00,2023-07-28,24,Charles Reid,56,Male,South African,Hotel,809.05,Train,326.67
1233,Buenos Aires,2024-08-18 00:00:00,2024-08-19,1,Karen Roberts,36,Male,German,Airbnb,$74.0,Plane,1287.02
1234,Bangkok,2024-10-23 00:00:00,2024-11-15,23,Adam Schultz,70,Male,Canadian,Hotel,235.6,Bus,870.87
