Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost
957,Dublin,2023-08-10 00:00:00,2023-08-25,15,Ashley Martinez,63,Male,French,Airbnb,236.06151000757748,Boat,1289.65
958,Bangkok,2024-12-25 00:00:00,2025-01-04,10,Brandi Medina,22,Male,South Korean,Hostel,95.97272999254123,Plane,430.24
959,Hanoi,2023-06-04 00:00:00,2023-06-05,1,Margaret Wagner,79,Male,American,Hostel,90.52987627465158,Bus,1020.66
960,Lima,2024-09-25 00:00:00,2024-10-13,18,Kimberly Christensen,34,Female,Argentinian,Resort,1347.4596079396952,Car rental,1154.73
961,Miami,08-06-2023,2023-06-21,13,Alexandra Lawrence,33,Male,Mexican,Resort,1189.7695200594542,Car rental,112.81
962,Prague,2024-07-15 00:00:00,,24,Steven Evans,58,Male,Argentinian,Airbnb,134.13907175487242,Plane,
963,Berlin,2024-08-19 00:00:00,2024-09-02,14,Jeffrey Lee,50,Female,South Korean,Hotel,256.4161141654366,Plane,1254.27
964,Rome,2024-11-15 00:00:00,2024-11-19,4,Joshua Estrada,22,Male,Greek,Airbnb,268.86709428158997,Boat,986.86
965,Los Angeles,2024-08-26 00:00:00,2024-09-17,22,Jessica Bush,57,Male,Mexican,Hostel,72.27216761064642,Car rental,950.14
967,Miami,2023-06-09 00:00:00,2023-07-07,28,Jessica Walker,22,Female,Japanese,Airbnb,241.51154051311562,Plane,100.25
968,New York,2024-07-08 00:00:00,2024-07-28,20,Robin Tanner,75,Female,French,Resort,1099.5770602552775,Boat,754.58
969,London,26-09-2023,2023-10-11,15,Amber Parks,76,Male,Argentinian,Hotel,289.27274717876764,Car rental,182.63
970,Amsterdam,06-07-2024,2024-07-11,5,Shawn Carter,22,Male,Dutch,Hotel,364.18761924813225,Plane,426.61
971,Bangkok,2024-06-13 00:00:00,2024-07-06,23,Audrey Thompson,55,Female,Italian,Hotel,244.72626254616637,Train,1061.65
972,Miami,07-03-2023,2023-03-31,24,James Romero,45,Male,Thai,Hostel,86.98734563232244,Boat,977.83 USD
973,Seoul,2024-07-08 00:00:00,2024-07-24,16,Beth Maldonado,66,Female,British,Hostel,74.98154681025025,Train,1482.2
974,Miami,2024-01-17 00:00:00,2024-02-13,27,Alicia Moore,76,Female,Greek,Airbnb,170.9157009312928,Train,554.46
975,Rome,2023-08-24 00:00:00,2023-09-17,24,Victoria Baldwin,66,Male,South Korean,Airbnb,178.32060901123444,Bus,1242.4
977,Berlin,2023-06-16 00:00:00,2023-06-22,6,William Lopez,45,Female,Portuguese,Airbnb,132.5266414077307,Boat,1346.85
978,Lisbon,2023-11-20 00:00:00,2023-12-14,24,Sonia Torres,31,Female,Greek,Guesthouse,137.98131729531593,Train,513.23
979,Istanbul,2024-08-12 00:00:00,2024-09-02,21,Rachel Rocha,28,Female,Greek,Guesthouse,144.6228435509566,Bus,299.98
980,Paris,2024-10-22 00:00:00,2024-11-08,17,Isabella Jones,74,Female,Canadian,Hostel,92.52784039746723,Plane,107.58
981,Los Angeles,2023-07-05 00:00:00,2023-07-21,16,Edward Duncan,59,Female,Canadian,Guesthouse,104.81948150235692,Bus,502.18
982,Berlin,2024-05-15 00:00:00,2024-06-03,19,Sonya Garza,50,Female,Mexican,Airbnb,185.34379172192666,Boat,244.19
983,Barcelona,2024-07-18 00:00:00,2024-08-11,24,Justin Lewis,34,Female,Japanese,Villa,3888.285238226118,Boat,1064.3
984,Oslo,2024-07-22 00:00:00,,26,Nancy Wagner,23,Female,Emirati,Airbnb,199.8248993184273,Car rental,235.41
985,Toronto,2023-08-22 00:00:00,2023-09-12,21,Joshua Jackson,42,Female,Russian,Hotel,454.856575195814,Bus,972.01
986,Amsterdam,2023-11-03 00:00:00,2023-11-20,17,Mary Adams,32,Male,Vietnamese,Villa,2717.997187556965,Car rental,326.22 USD
987,Miami,27-06-2023,2023-07-25,28,Brian Owens,26,Female,South Korean,Hotel,314.7690820046805,Train,45.3
988,Rome,2024-06-14 00:00:00,2024-07-06,22,Sandra Owens,74,Male,Turkish,Airbnb,281.2315599038782,Train,1288.59
989,Istanbul,2023-11-09 00:00:00,2023-11-30,21,Kenneth Flores,24,Female,Japanese,Hostel,88.26066238881914,Train,235.18
990,Paris,2024-11-03 00:00:00,2024-11-26,23,Joseph Sanchez,38,Male,Emirati,Hostel,76.87311056491558,Plane,542.31
991,Bangkok,2023-10-02 00:00:00,2023-10-11,9,John Gomez,48,Male,Portuguese,Guesthouse,81.99067797120651,Boat,827.19
992,Dubai,2023-10-22 00:00:00,2023-11-13,22,Calvin Edwards,54,Female,Vietnamese,Airbnb,178.39140656544862,Bus,548.73
993,Seoul,2024-09-17 00:00:00,2024-10-08,21,Derrick Lewis,62,Male,German,Hotel,248.63599586922433,Bus,90.94
994,Paris,2024-05-12 00:00:00,2024-06-04,23,Kelsey Stewart,74,Female,Spanish,Hostel,81.4301295010464,Car rental,
995,Toronto,2023-07-10 00:00:00,2023-07-20,10,Julia Martin,76,Female,French,Airbnb,156.31728439033998,Boat,1151.82
996,Sydney,2024-04-14 00:00:00,2024-05-07,23,Peggy Johnson,47,Female,South Korean,Hotel,292.7226506174494,Boat,875.57
997,London,2024-11-16 00:00:00,2024-12-13,27,Jennifer Webster,52,Male,Dutch,Villa,2561.3161578331246,Plane,
998,Miami,2023-07-24 00:00:00,2023-08-23,30,Paul Fisher,58,Female,German,Hotel,389.7853285145294,Bus,906.78
999,Rome,2024-10-14 00:00:00,,13,Lindsey Moore,73,Female,Portuguese,Guesthouse,120.71899996309567,Boat,1419.31
1000,Barcelona,2024-05-02 00:00:00,2024-05-23,21,James Valenzuela,34,Male,British,Hotel,320.6037207945494,Boat,648.66
1001,Barcelona,2023-05-23 00:00:00,,16,Gene Perry,25,Male,Italian,Hostel,57.948789263919025,Train,1188.02
1002,Dubai,2023-09-06 00:00:00,2023-09-07,1,Dr. Maria Turner,65,Female,Portuguese,Hotel,446.9769870738795,Bus,1014.34
1003,Los Angeles,2024-06-05 00:00:00,2024-06-14,9,Nicole Hunt,70,Male,Russian,Resort,1438.9651559007698,Plane,447.89
1004,Amsterdam,2024-11-11 00:00:00,2024-12-04,23,Annette Garcia,53,Female,Brazilian,Hotel,431.2531660654987,Train,1367.08
1005,Berlin,2024-03-27 00:00:00,2024-04-12,16,Anthony Perkins,53,Female,French,Hotel,412.5162649523605,Plane,370.64
1006,New York,2024-04-09 00:00:00,2024-04-16,7,Marcus Knapp,32,Female,Dutch,Resort,1273.7132193982598,Bus,433.11 USD
1007,Miami,2024-07-26 00:00:00,2024-07-29,3,Sherri Miller,43,Female,Dutch,Guesthouse,65.64772271198608,Plane,1091.57
1008,Los Angeles,2023-11-09 00:00:00,2023-11-20,11,Lori Sharp,44,Female,Turkish,Hostel,65.91143450661161,Boat,201.3
1009,Amsterdam,2024-09-22 00:00:00,2024-10-18,26,Todd Monroe,70,Female,Emirati,Airbnb,296.8343513662338,Plane,495.22
1010,Paris,2023-01-18 00:00:00,,20,Amanda Bowers,33,Male,French,Hostel,59.98155011040312,Plane,1241.27
1011,Singapore,2023-07-25 00:00:00,2023-08-17,23,Sharon Bennett,41,Male,French,Airbnb,299.51559375460954,Bus,208.9
1012,Dubai,2024-10-23 00:00:00,,14,Susan Vargas,56,Male,American,Hostel,83.3115482261025,Bus,431.51
1013,Athens,2024-01-08 00:00:00,2024-01-14,6,Travis Khan,59,Female,Irish,Hostel,74.50565981638366,Train,1204.55
1014,Istanbul,2024-11-01 00:00:00,2024-11-14,13,Carol Khan,46,Female,Singaporean,Villa,4774.223102071077,Car rental,600.49
1015,Cape Town,2023-10-25 00:00:00,2023-11-13,19,Melissa Holden,61,Male,South Korean,Hotel,272.7595875459201,Bus,345.73
1016,Rome,2024-10-22 00:00:00,2024-11-12,21,Megan Pham,47,Female,German,Hotel,323.7301281141977,Bus,797.69
1017,Lisbon,2023-01-12 00:00:00,2023-02-11,30,Tony Valdez,42,Female,Spanish,Airbnb,198.14850568371105,Train,1096.04
1019,London,2024-07-08 00:00:00,2024-07-16,8,Jennifer Perry,26,Female,Dutch,Hostel,45.79460357567593,Bus,345.33
1020,Amsterdam,2024-08-01 00:00:00,2024-08-07,6,Steven Trujillo,23,Male,Irish,Hotel,225.97124272397733,Boat,264.08
1021,Miami,2023-09-03 00:00:00,2023-09-09,6,Mark Shea,38,Female,American,Airbnb,195.3930140968344,Bus,1198.41
1022,Tokyo,2023-05-11 00:00:00,2023-05-25,14,Michelle Miller,28,Male,South Korean,Hostel,97.26661776944825,Plane,1222.09
1023,Toronto,2023-09-22 00:00:00,2023-10-15,23,Holly Hartman,21,Male,German,Resort,1465.9160847713806,Boat,
1024,Paris,2023-05-01 00:00:00,2023-05-23,22,Rebecca Bryant,64,Female,Dutch,Hotel,318.51930134715894,Train,97.39
1025,Toronto,2024-05-09 00:00:00,2024-05-17,8,Katherine Hogan,61,Male,Australian,Hostel,70.70563367926982,Plane,1206.86
1026,Berlin,2024-01-28 00:00:00,2024-02-26,29,Alyssa May,42,Female,Turkish,Airbnb,160.60434404581252,Boat,128.02
1027,Dubai,2023-09-21 00:00:00,2023-10-14,23,Elizabeth Collins,49,Female,American,Hostel,88.65058993973713,Train,519.52
1028,Paris,2023-09-07 00:00:00,,6,Patrick Long,18,Female,Thai,Guesthouse,89.97810148243012,Boat,67.87
1029,Amsterdam,2024-09-10 00:00:00,2024-09-28,18,Jennifer Mcknight,30,Female,Argentinian,Airbnb,177.5694066741504,Boat,1056.76
1030,Berlin,2024-08-27 00:00:00,2024-09-22,26,Patrick Jones,31,Female,French,Airbnb,254.78516807455856,Train,555.97
1031,Lisbon,2023-06-18 00:00:00,,23,Sandra Estes,80,Male,German,Hostel,53.817188300041494,Car rental,650.59
1032,Athens,2023-07-09 00:00:00,2023-08-06,28,Melissa Moody,32,Male,American,Guesthouse,122.34010633374035,Train,486.85
1033,Prague,2024-08-06 00:00:00,2024-08-31,25,Justin Oliver,66,Female,Japanese,Hotel,242.28469659052445,Bus,1360.51
1034,Bangkok,2024-08-02 00:00:00,2024-08-28,26,Michael Osborne,59,Female,Canadian,Hotel,335.1471115979974,Bus,458.71
1035,Dubai,2024-07-01 00:00:00,2024-07-26,25,Jason Stephenson,31,Female,German,Airbnb,216.44032275242387,Bus,256.63
1036,Paris,2024-12-17 00:00:00,2025-01-02,16,William Nunez,50,Male,Emirati,Airbnb,231.89261532811156,Train,556.0
1037,Rome,2023-05-22 00:00:00,2023-06-04,13,Alexander Deleon,26,Female,German,Guesthouse,77.18924213074455,Train,1473.52
1038,Dubai,2023-06-07 00:00:00,2023-06-17,10,Jasmine King,64,Female,Irish,Hotel,393.27052789739446,Bus,177.45
1039,Dubai,2024-10-20 00:00:00,,17,Jeremy Allen,52,Male,Brazilian,Resort,1348.2838899110154,Plane,331.97
1040,Istanbul,2024-07-15 00:00:00,2024-07-22,7,Juan Lee,44,Female,Irish,Hotel,242.4653177365737,Bus,
1041,London,2024-08-27 00:00:00,2024-09-10,14,Martin Welch,44,Male,Spanish,Hotel,261.9001356563515,Train,113.31
1042,Tokyo,2024-06-15 00:00:00,2024-07-06,21,Gary Mayo,53,Female,Singaporean,Hotel,246.27667245546544,Bus,1480.6
1043,Rome,2023-01-05 00:00:00,2023-01-08,3,Patty Jordan,56,Female,Argentinian,Hostel,59.36652399220719,Boat,726.99
1044,Hanoi,2024-10-11 00:00:00,2024-11-01,21,Tammie Cowan,24,Male,Mexican,Airbnb,124.11364713752965,Train,192.5
1045,Buenos Aires,2024-09-07 00:00:00,2024-09-10,3,Heather Fleming,25,Female,Emirati,Hotel,374.4939626883287,Bus,276.33
1046,Moscow,10-07-2024,2024-08-05,26,Mary Robinson,30,Male,British,Hotel,370.9123216337712,Bus,"1,318.5 USD"
1047,Rome,2024-06-18 00:00:00,2024-07-04,16,Benjamin Alvarado,19,Female,Dutch,Airbnb,211.97198650567475,Train,133.36
1048,Istanbul,2024-11-24 00:00:00,2024-12-08,14,Kristin Parker,78,Female,Turkish,Villa,4929.752674796371,Bus,56.98
1049,Bangkok,2023-01-10 00:00:00,2023-02-07,28,Michele Lee,77,Male,Greek,Villa,3077.339257594759,Car rental,765.46
1050,Amsterdam,2023-06-08 00:00:00,2023-06-23,15,Mary Chapman,80,Male,Emirati,Villa,4711.446532352117,Plane,880.57
1052,Dubai,2024-06-06 00:00:00,2024-06-14,8,Elizabeth Warren,47,Female,British,Airbnb,284.91367018029234,Bus,993.24
1053,Hanoi,2023-05-16 00:00:00,2023-05-28,12,Heather Gates,66,Male,Portuguese,Hostel,45.489952455659015,Plane,1487.96
1054,Dublin,2024-12-02 00:00:00,2024-12-08,6,Thomas Taylor,63,Female,German,Hostel,82.1484188865397,Car rental,1430.42
1055,Singapore,2024-06-03 00:00:00,2024-06-13,10,Meghan Gibbs,76,Male,French,Guesthouse,71.44030314795612,Train,588.26
1056,Rome,2023-01-27 00:00:00,2023-02-13,17,Alyssa Miller,69,Male,British,Airbnb,234.54283699413457,Train,947.13
1057,Bangkok,10-11-2023,,22,Megan Smith,45,Male,German,Hostel,74.46892736781746,Boat,692.97
1059,Dubai,2023-05-22 00:00:00,2023-06-04,13,Justin Dickerson,33,Male,French,Hostel,89.17929978910198,Boat,166.56
1060,Miami,2023-03-04 00:00:00,2023-03-25,21,Wendy Flores,50,Female,Norwegian,Resort,1207.9301018726837,Car rental,650.95
1061,Istanbul,2024-09-09 00:00:00,2024-10-03,24,Ian Owens,26,Female,Spanish,Hotel,259.1877038445292,Car rental,927.24 USD
1062,Singapore,2023-12-08 00:00:00,2023-12-17,9,Stephanie Dickson,46,Male,Greek,Hotel,237.90994278833472,Bus,1125.02
1063,Prague,22-07-2024,2024-08-06,15,Vickie Vance,29,Female,British,Guesthouse,129.38923033236506,Train,848.4
1064,Istanbul,2024-06-07 00:00:00,2024-06-30,23,Benjamin Harmon,46,Male,British,Airbnb,163.73691949782872,Bus,1404.84
1065,Sydney,2023-01-04 00:00:00,2023-01-25,21,Chad Reid,61,Female,American,Airbnb,272.51557921158303,Train,662.66
1066,Tokyo,2024-06-19 00:00:00,2024-07-07,18,Hannah Simmons,46,Male,South Korean,Hotel,315.7368674956653,Bus,559.32
1067,Tokyo,2023-12-01 00:00:00,2023-12-21,20,Tyrone Jackson,78,Male,Thai,Hostel,49.75769338514427,Plane,219.1
1068,Hanoi,2024-07-20 00:00:00,2024-08-06,17,Ashley Price,25,Male,Japanese,Hostel,94.51196241828283,Train,124.29
1069,Dubai,2024-01-05 00:00:00,2024-01-20,15,Debra Powell,77,Female,Singaporean,Hostel,84.89929058475099,Boat,1118.99
1070,Berlin,2024-11-15 00:00:00,2024-12-10,25,Kathleen Mcmillan,66,Female,Portuguese,Hotel,293.3578789561636,Car rental,442.11
1071,Lisbon,2024-02-10 00:00:00,2024-02-21,11,Eddie Chung,66,Male,Emirati,Hotel,429.3923000267469,Train,1456.45
1072,Singapore,2023-06-06 00:00:00,2023-07-06,30,Patricia Thomas,52,Female,Singaporean,Guesthouse,70.1544895082102,Boat,1219.54
1073,Amsterdam,2023-09-18 00:00:00,2023-09-28,10,James Turner,21,Male,American,Airbnb,175.7405346882664,Bus,1331.56
1074,Berlin,2023-11-12 00:00:00,2023-12-06,24,Manuel Porter,75,Male,Swiss,Villa,3541.5810700166558,Bus,512.08
1075,Bangkok,2023-11-04 00:00:00,2023-11-15,11,Kendra Nguyen,57,Male,German,Airbnb,221.094653029514,Train,577.79
1076,Sydney,2023-05-04 00:00:00,2023-05-10,6,Dennis Fernandez,73,Female,American,Hotel,374.7437588093944,Car rental,688.39
1077,Dublin,2024-04-23 00:00:00,2024-05-06,13,Christina Crawford,62,Male,Dutch,Hotel,300.0702518080998,Plane,1239.38
1079,Los Angeles,2023-11-25 00:00:00,2023-12-20,25,Michael Webb,51,Male,Spanish,Hotel,300.0660022360394,Plane,253.83
1080,London,2023-11-06 00:00:00,2023-12-03,27,Heather Lang,45,Male,Vietnamese,Hotel,278.57141286914367,Train,662.49
1081,Istanbul,2024-03-17 00:00:00,2024-04-04,18,Cheryl Crawford,26,Female,Vietnamese,Hotel,284.7875470912257,Train,46.69
1082,Tokyo,2024-10-04 00:00:00,2024-10-18,14,Joanna Morales,30,Male,Canadian,Hotel,239.15449652109183,Bus,1045.06
1083,Barcelona,2024-07-09 00:00:00,2024-08-03,25,Ashley Hancock,48,Male,Singaporean,Guesthouse,69.95819192686862,Train,533.24
1084,Hanoi,2023-07-12 00:00:00,2023-08-08,27,Kristen Peterson,51,Female,Turkish,Hotel,271.5197467742653,Boat,486.24
1085,Toronto,2024-02-13 00:00:00,2024-03-03,19,Haley Kane,74,Female,Irish,Hostel,79.86575348530405,Boat,"1,151.7 USD"
1086,Berlin,2023-11-04 00:00:00,2023-11-20,16,Emily Gonzalez,29,Female,German,Guesthouse,62.47308309323786,Bus,884.0
1087,Lisbon,2023-06-16 00:00:00,2023-07-03,17,Melanie Stevens,79,Female,Turkish,Hotel,222.0011340583058,Car rental,889.95
1088,Barcelona,2024-08-27 00:00:00,2024-09-19,23,Alyssa Martinez,53,Female,Argentinian,Hotel,253.37244013558376,Car rental,1479.45
1089,Bangkok,2023-10-27 00:00:00,2023-11-20,24,Jamie Anderson,61,Male,Italian,Hostel,53.52792231644361,Train,756.3
1090,Bangkok,2023-05-26 00:00:00,2023-06-09,14,April Brown,34,Male,South African,Villa,2501.216444707792,Car rental,1099.07
1091,Prague,2023-09-07 00:00:00,2023-09-14,7,Adam Lee,20,Female,American,Airbnb,217.3868167181052,Boat,951.69
1092,Berlin,2024-08-18 00:00:00,,24,Scott Garcia,23,Female,Thai,Hotel,224.32634025925822,Car rental,71.32
1093,Lisbon,2023-05-18 00:00:00,2023-06-15,28,Toni Mann,41,Male,Spanish,Guesthouse,131.3062004121034,Train,243.07
1094,Miami,2024-06-11 00:00:00,2024-06-30,19,Rebecca Torres,77,Male,South Korean,Airbnb,289.55968519790076,Car rental,1421.31
1095,Oslo,2023-07-24 00:00:00,2023-08-01,8,Linda Robinson,42,Female,Russian,Hostel,56.74165629922146,Car rental,331.06
1096,Rome,27-05-2023,2023-06-19,23,Sarah Johnson,72,Female,French,Hotel,251.82598704741935,Bus,880.53
1097,Los Angeles,2023-03-13 00:00:00,2023-03-14,1,Lauren Vazquez,62,Male,Portuguese,Guesthouse,78.81710726524885,Plane,729.53
1098,Dublin,2023-12-06 00:00:00,2023-12-28,22,Tyler Dominguez,65,Female,Portuguese,Hotel,358.69191550011533,Plane,999.0
1099,Prague,2024-07-25 00:00:00,2024-08-01,7,Gabriel Stewart,63,Female,American,Resort,1123.6547245151278,Boat,311.52
1100,Lisbon,12-05-2024,2024-06-06,25,Vincent Newton,20,Male,Egyptian,Guesthouse,98.44749128375906,Car rental,739.73
1101,Prague,2024-06-27 00:00:00,2024-07-25,28,Michael Wilson,52,Male,Japanese,Hotel,434.1210445245972,Train,179.92
1102,Tokyo,2024-10-16 00:00:00,2024-10-31,15,Ashley Miller,43,Female,Brazilian,Hotel,468.80090765096276,Plane,33.32
1103,Oslo,2024-09-12 00:00:00,2024-10-05,23,Pamela Clark,18,Male,Brazilian,Hostel,79.95518960466295,Plane,1235.65
1104,Lisbon,2023-01-12 00:00:00,2023-01-13,1,Emily Sanchez,53,Female,Irish,Airbnb,168.71617278062598,Boat,89.1
1105,Lisbon,2023-05-20 00:00:00,,9,Christopher Hampton,73,Female,Irish,Hostel,76.83777820624601,Train,1455.04
1106,Oslo,2023-06-11 00:00:00,2023-06-21,10,Nancy Terry,72,Female,German,Hotel,441.96382821962925,Train,818.33
1107,Tokyo,2024-02-10 00:00:00,2024-03-07,26,Jordan Wang,29,Male,Greek,Hotel,213.46379301380392,Train,173.22
1108,Miami,2024-10-18 00:00:00,2024-11-04,17,Brian Faulkner,23,Male,German,Riyad,4557.133293806186,Car rental,704.5
1109,Barcelona,2024-11-14 00:00:00,2024-11-28,14,Paul Barker,59,Female,Norwegian,Hostel,94.64678430060532,Train,1340.96
1110,Athens,2023-10-12 00:00:00,2023-11-07,26,Jeffrey Brown,36,Female,Australian,Guesthouse,93.73662935388082,Bus,1081.5
1111,Prague,2023-08-04 00:00:00,2023-08-30,26,Vickie Roberts,72,Male,Turkish,Guesthouse,140.60159981666487,Bus,257.36
1112,Toronto,2023-08-28 00:00:00,2023-09-05,8,Brandi Stout,66,Female,British,Guesthouse,51.330207076009856,Plane,394.24
1113,New York,2023-10-26 00:00:00,2023-11-02,7,Angel Ramos,66,Female,Canadian,Hotel,488.67250260031,Train,631.22
1115,Barcelona,2024-06-18 00:00:00,,13,Kimberly Smith,45,Male,Turkish,Hotel,338.3370013918543,Car rental,1113.94
1116,Los Angeles,2024-03-24 00:00:00,2024-04-11,18,Whitney Grimes,41,Female,South Korean,Guesthouse,106.14623418007773,Boat,100.91
1117,Prague,2023-05-06 00:00:00,2023-05-07,1,Kevin Chandler,76,Female,German,Airbnb,105.21869547302414,Bus,978.9
1118,Athens,2023-02-13 00:00:00,2023-03-07,22,Lisa Kirby,56,Female,Italian,Resort,1486.831243390539,Car rental,351.02
1119,Miami,2024-04-19 00:00:00,2024-05-06,17,Christopher Armstrong,58,Male,Turkish,Hotel,202.94569782821893,Bus,824.7
1120,Tokyo,2023-10-27 00:00:00,2023-11-11,15,George Yang,41,Male,Singaporean,Hotel,461.95622059528586,Boat,867.72
1121,Dubai,2023-04-20 00:00:00,2023-05-05,15,Ashley Johnson,59,Male,French,Airbnb,264.2278721547843,Plane,1463.24
1122,Amsterdam,2024-08-11 00:00:00,2024-08-26,15,Jennifer Simmons,72,Male,Emirati,Hostel,80.33315826306196,Bus,175.34
1123,Miami,2024-08-25 00:00:00,2024-09-20,26,Wesley Campbell,44,Male,British,Hostel,93.28575812190886,Plane,735.42
1124,New York,2023-07-11 00:00:00,2023-07-26,15,Ana May,40,Female,South African,Hotel,216.5481901112147,Train,1047.33
1125,Berlin,2024-07-26 00:00:00,2024-08-16,21,Renee Baxter,37,Female,Russian,Guesthouse,71.76655747141247,Car rental,
1126,Bangkok,2024-07-07 00:00:00,2024-07-24,17,Joshua Bennett,24,Female,Vietnamese,Hotel,278.7984964316284,Plane,1499.57
1127,Dubai,2023-08-13 00:00:00,2023-08-21,8,Juan Frazier,63,Female,French,Guesthouse,110.40020840795589,Plane,1026.81
1128,Jakarta,2024-06-22 00:00:00,2024-07-01,9,Melinda Morales,52,Male,Australian,Hostel,47.598793792891,Car rental,633.62
1129,Barcelona,2023-07-16 00:00:00,2023-08-04,19,Charles Trujillo,57,Male,German,Hotel,279.48144244267763,Car rental,1231.04
1130,Dublin,2024-11-16 00:00:00,2024-12-02,16,Tara Simmons,46,Female,Turkish,Guesthouse,143.29845764526183,Car rental,736.41
1131,Prague,2023-06-23 00:00:00,2023-07-08,15,Carolyn Hawkins,37,Male,Turkish,Hotel,458.18987043154937,Train,478.48
1132,Buenos Aires,2024-12-26 00:00:00,2025-01-21,26,Zachary Ortiz,51,Male,South Korean,Airbnb,214.46594652527625,Bus,714.94
1133,New York,2024-07-16 00:00:00,2024-08-05,20,Stephen Fisher,30,Female,Japanese,Airbnb,290.10694214415327,Bus,272.88
1134,Los Angeles,2023-12-13 00:00:00,2023-12-23,10,Brandon Hughes,64,Female,Irish,Hotel,441.1771978806396,Car rental,884.78
1135,Amsterdam,2024-08-03 00:00:00,2024-08-10,7,Stephen Duncan,20,Male,Greek,Guesthouse,127.94402051056827,Bus,1478.66
1136,Los Angeles,2023-01-07 00:00:00,2023-01-22,15,Christina Smith,32,Male,German,Hostel,37.59184594285628,Plane,506.23
1137,Dubai,2024-06-07 00:00:00,2024-06-21,14,Tyler Ward,56,Male,German,Resort,861.2444010984376,Bus,660.46
1138,Prague,2024-07-25 00:00:00,2024-08-11,17,Jeffrey Wood,36,Male,Brazilian,Hostel,40.75295703464653,Train,1401.57
1139,Prague,2023-08-03 00:00:00,2023-08-20,17,Dr. John Hull II,55,Female,South Korean,Hotel,369.1535099343962,Bus,857.77
1140,Lisbon,2023-12-28 00:00:00,,13,Jordan Morales,33,Female,Brazilian,Airbnb,175.2985949999907,Boat,1304.29
1142,Paris,2024-02-28 00:00:00,2024-02-29,1,James Lee,58,Male,American,Riyad,5662.919033801993,Car rental,150.26
1143,London,03-08-2024,2024-09-01,29,John Morris,36,Female,South Korean,Hostel,95.01581821426308,Car rental,30.2
1144,Barcelona,2023-11-01 00:00:00,2023-11-13,12,Lisa Johnson,19,Male,Australian,Resort,882.9377098449219,Train,219.18
1145,Cairo,2024-10-12 00:00:00,2024-11-05,24,Craig Delgado,63,Male,Dutch,Resort,846.9052804615095,Train,173.02
1146,Rome,09-11-2024,2024-11-20,11,Wendy Collins,71,Female,Turkish,Hotel,394.1806967519096,Plane,1107.89
1147,Dubai,2023-10-28 00:00:00,2023-11-12,15,Destiny Wright,72,Female,Japanese,Guesthouse,141.81433704223164,Train,1088.97
1148,Tokyo,2024-05-10 00:00:00,2024-05-29,19,Christine Gonzalez,45,Male,Emirati,Guesthouse,115.47388465374208,Train,
1149,Los Angeles,2024-12-25 00:00:00,2025-01-20,26,Debra Nguyen,69,Male,Turkish,Guesthouse,83.9952416732325,Bus,864.77
1150,Barcelona,2024-04-14 00:00:00,2024-04-27,13,Scott Brown,33,Female,Turkish,Hostel,41.09231386913386,Train,373.59 USD
1151,Barcelona,2023-05-03 00:00:00,2023-05-19,16,Robyn Murphy,45,Female,Brazilian,Airbnb,263.8099458241867,Bus,1051.64
1152,Bangkok,2023-08-05 00:00:00,2023-08-21,16,Hailey Thomas,35,Male,French,Airbnb,293.4071814610388,Boat,576.78
1153,London,2024-05-26 00:00:00,2024-06-19,24,James Snyder,73,Female,Spanish,Guesthouse,73.69549665273253,Car rental,412.34
1154,Miami,2023-11-15 00:00:00,2023-12-06,21,Christopher Adams,42,Male,Irish,Hotel,477.53956466396926,Car rental,363.44
1155,Berlin,2023-09-28 00:00:00,2023-10-13,15,Darryl Ryan,74,Female,Japanese,Hotel,393.8418645140048,Train,853.45
1156,Prague,2023-08-26 00:00:00,,19,Mr. Craig Davidson,26,Male,Irish,Hotel,489.5730178484043,Plane,490.93
1158,Toronto,2024-09-14 00:00:00,2024-09-19,5,Andrew Koch,59,Male,German,Villa,4320.699605270342,Bus,1169.07
1159,New York,2023-05-02 00:00:00,2023-05-06,4,Taylor Pearson,76,Female,Mexican,Hostel,40.32273324757565,Plane,278.14
1161,Miami,2023-07-06 00:00:00,2023-07-17,11,Mckenzie Hayes,42,Male,British,Resort,1010.7540263048893,Plane,876.57
1162,Seoul,2024-12-25 00:00:00,,3,Alan Robinson,77,Male,South Korean,Hostel,31.770836720960666,Boat,715.25
1163,Toronto,2023-01-22 00:00:00,2023-02-05,14,Karen Dyer,70,Female,Spanish,Airbnb,297.04630874183374,Bus,1486.99
1165,Bangkok,2023-07-13 00:00:00,2023-08-03,21,Cheryl Conley,72,Male,German,Airbnb,237.5353686178645,Boat,1268.11
1166,Barcelona,2024-08-09 00:00:00,2024-08-31,22,Heather Ward,77,Male,Norwegian,Hostel,98.74147421004201,Plane,1144.16
1167,Tokyo,2024-08-20 00:00:00,2024-09-12,23,Jennifer Santiago,49,Male,French,Airbnb,239.38257488160164,Car rental,1398.73
1168,Dublin,2023-08-17 00:00:00,2023-09-07,21,Erika Rice,64,Male,Spanish,Villa,4313.692481584389,Bus,569.55
1169,Dubai,2023-09-02 00:00:00,2023-09-04,2,Olivia Reyes,23,Male,Japanese,Guesthouse,120.05335518505474,Bus,673.25
1170,Rome,2024-07-02 00:00:00,2024-07-20,18,David Barnes,80,Male,Thai,Guesthouse,50.67645672408892,Car rental,
